Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
276,8,3,4.02535169073515,8.890823576004383,1,1,3,3,4,0,3,2,2,0,0,7,6,1925,2007,1,1,13,14,2,0.0,2,2,0,4,4,3,6,0.0,6,0.0,6.859614903654202,6.859614903654202,2,2,0,4,6.859614903654202,6.391917113392602,0.0,7.3453648404168685,0,0.0,2,1,3,0.6931471805599453,0,5,6,0,3,5,1978.0,3,2,672,5,5,2,4.31748811353631,0.0,0.0,0.0,4.976733742420574,0.0,3,4,1,0.0,1,3,8,4,12.230765258120545
277,4,3,4.867534450455582,9.126632622902697,1,1,0,3,4,0,11,2,2,0,2,7,4,2003,2003,1,1,12,13,2,0.0,2,4,2,0,4,3,6,0.0,6,0.0,7.353081920515432,7.353081920515432,1,0,1,4,7.353081920515432,0.0,0.0,7.353081920515432,0,0.0,2,0,3,0.6931471805599453,2,7,6,0,3,1,2003.0,0,2,573,5,5,2,4.61512051684126,5.017279836814924,0.0,0.0,0.0,0.0,3,4,1,0.0,6,4,8,4,12.211060187041213
278,4,3,4.948759890378168,9.859483417038073,1,1,3,3,0,0,8,2,2,0,2,4,4,1951,1951,1,1,12,13,2,0.0,3,4,1,4,4,3,3,4.795790545596741,6,0.0,6.61338421837956,6.762729506931879,1,0,1,4,6.762729506931879,0.0,0.0,6.762729506931879,0,0.0,1,0,2,0.6931471805599453,3,4,6,0,3,5,1951.0,3,2,400,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,8,4,8,4,11.856515169360305
279,4,3,4.68213122712422,9.57851889529833,1,1,3,3,4,0,16,2,2,0,2,9,4,2006,2007,1,1,5,5,1,5.755742213586912,0,4,2,0,4,1,6,0.0,6,0.0,7.660114319173928,7.660114319173928,1,0,1,4,7.660114319173928,0.0,0.0,7.660114319173928,0,0.0,2,1,3,0.6931471805599453,0,8,6,1,0,1,2007.0,0,3,732,5,5,2,4.8283137373023015,4.59511985013459,0.0,0.0,4.962844630259907,0.0,3,4,1,0.0,7,1,6,5,12.936751613811438
280,9,3,4.430816798843313,9.21094019204815,1,1,3,3,4,0,4,2,2,0,5,7,4,1977,1977,3,1,9,10,1,5.703782474656201,3,4,1,2,4,3,1,5.973809611869261,6,0.0,6.645090969505644,7.057036981697891,1,0,1,4,7.053585727193677,6.7650389767805414,0.0,7.612336837167746,0,0.0,2,1,4,0.6931471805599453,3,8,6,1,5,1,1977.0,0,2,505,5,5,2,5.666426688112432,4.770684624465665,0.0,0.0,0.0,0.0,3,4,1,0.0,5,2,8,4,12.165250651009918
281,9,3,4.418840607796598,9.33149549353265,1,1,3,3,4,0,20,2,2,0,5,7,5,1989,1989,1,1,9,10,1,5.831882477283517,2,4,1,2,4,0,2,6.045005314036012,6,0.0,5.958424693029782,6.694562058521095,1,2,1,4,7.069874128458572,6.694562058521095,0.0,7.592366128519796,0,0.0,2,1,3,0.6931471805599453,2,7,6,1,5,1,1989.0,0,2,575,5,5,2,0.0,4.442651256490317,0.0,5.2832037287379885,0.0,0.0,3,4,1,0.0,0,1,8,4,12.339291489316397
282,4,1,4.110873864173311,8.881975184248867,1,2,3,3,4,0,21,2,2,0,2,6,4,2006,2006,1,1,12,13,3,4.23410650459726,2,4,2,2,4,3,2,6.80903930604298,6,0.0,5.8805329864007,7.141245122350491,1,2,1,4,7.141245122350491,0.0,0.0,7.141245122350491,0,0.0,2,0,2,0.6931471805599453,2,5,6,0,3,1,2006.0,0,2,572,5,5,2,0.0,4.795790545596741,0.0,0.0,0.0,0.0,3,4,1,0.0,7,0,6,5,12.128111104060462
283,0,3,3.5553480614894135,8.529911963824013,1,1,3,3,4,0,16,2,2,3,2,7,4,2007,2008,1,1,12,13,3,5.117993812416755,2,4,2,2,4,3,2,6.807934943699926,6,0.0,6.018593214496234,7.181591944611865,1,0,1,4,7.181591944611865,0.0,0.0,7.181591944611865,1,0.0,2,0,2,0.6931471805599453,2,6,6,1,2,1,2008.0,2,2,626,5,5,2,5.153291594497779,4.143134726391533,0.0,0.0,0.0,0.0,3,4,1,0.0,6,3,5,4,12.24288661865289
284,4,3,4.31748811353631,9.170871628065816,1,1,3,3,4,0,21,1,2,0,2,8,4,2008,2009,1,1,12,13,3,4.290459441148391,2,4,2,2,4,3,6,0.0,6,0.0,7.292337176173877,7.292337176173877,1,0,1,4,7.292337176173877,0.0,0.0,7.292337176173877,0,0.0,2,0,3,0.6931471805599453,2,6,6,1,2,1,2008.0,0,3,898,5,5,2,5.351858133476067,5.017279836814924,0.0,0.0,0.0,0.0,3,4,1,0.0,3,3,6,5,12.407379502235209
285,0,3,3.9318256327243257,8.98882050177807,1,1,3,3,4,0,20,2,2,4,2,6,4,1992,1992,1,1,9,7,2,0.0,2,4,2,2,4,3,2,6.066108090103747,6,0.0,7.044032897274685,7.362645270417825,1,2,1,4,7.362645270417825,0.0,0.0,7.362645270417825,1,0.0,2,0,2,0.6931471805599453,2,5,6,0,3,1,1992.0,2,2,529,5,5,2,0.0,0.0,3.970291913552122,0.0,0.0,0.0,3,4,1,0.0,9,1,8,4,12.096257779522967
286,1,1,3.58351893845611,8.355144739461839,1,2,0,3,4,0,21,2,2,4,5,7,4,2006,2007,1,1,8,8,2,0.0,2,4,2,2,4,3,6,0.0,6,0.0,6.439350371100098,6.439350371100098,1,0,1,4,6.439350371100098,6.439350371100098,0.0,7.1316985104669115,0,0.0,2,1,2,0.6931471805599453,2,5,6,0,3,5,2006.0,2,2,528,5,5,2,0.0,4.007333185232471,0.0,0.0,0.0,0.0,3,4,1,0.0,8,1,6,5,12.011880916165731
287,8,3,4.356708826689592,9.18881025342582,1,1,0,0,4,0,12,2,2,0,0,6,6,1962,1981,1,1,13,14,2,0.0,3,4,1,4,4,3,5,6.398594934535208,6,0.0,5.746203190540153,6.816735880594968,1,4,1,4,6.990256500493881,6.476972362889683,0.0,7.45876269238096,0,0.0,1,1,3,0.6931471805599453,2,7,6,1,2,1,1962.0,2,2,440,5,5,2,0.0,0.0,0.0,0.0,4.859812404361672,0.0,3,0,1,0.0,8,0,8,4,11.976659481202368
288,4,3,4.304065093204169,9.002824076547672,1,1,0,3,0,0,12,2,2,0,2,4,3,1971,1971,1,1,6,6,2,0.0,3,4,1,4,4,3,1,6.421622267806518,6,0.0,5.501258210544727,6.755768921984256,1,4,1,4,6.755768921984256,0.0,0.0,6.755768921984256,0,0.0,1,0,3,0.6931471805599453,3,5,6,0,3,6,0.0,1,0,0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,8,0,8,4,11.385092093460344
289,4,3,4.276666119016055,9.192176401348512,1,1,0,3,4,0,19,2,2,0,2,5,4,1967,1967,1,1,8,8,1,3.4657359027997265,3,2,1,4,4,3,1,6.111467339502679,6,0.0,6.07073772800249,6.78332520060396,1,4,1,4,6.803505257608338,0.0,0.0,6.803505257608338,0,0.0,1,0,3,0.6931471805599453,3,5,6,0,3,5,1970.0,3,1,280,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,4,4,8,4,11.711776323715394
290,10,3,4.110873864173311,9.074635189810808,1,1,3,3,4,0,3,6,2,0,5,6,6,1915,2003,1,1,13,14,2,0.0,3,4,0,4,4,3,6,0.0,6,0.0,6.54965074223381,6.54965074223381,1,0,1,0,6.54965074223381,6.54965074223381,0.0,7.242082359256962,0,0.0,1,0,3,0.6931471805599453,3,7,6,0,3,5,2003.0,3,1,384,5,5,2,0.0,0.0,0.0,0.0,5.560681631015528,0.0,3,4,1,0.0,9,1,8,4,11.941944326032129
291,9,3,4.795790545596741,9.655795128300506,1,1,3,3,4,0,5,2,2,0,5,8,4,2006,2006,1,1,12,13,2,0.0,2,4,2,2,4,0,6,0.0,6,0.0,6.984716320118265,6.984716320118265,1,0,1,4,6.984716320118265,6.734591659972948,0.0,7.560080465021827,0,0.0,2,1,3,0.6931471805599453,2,8,6,1,2,1,2006.0,2,2,685,2,5,2,0.0,3.9512437185814275,0.0,0.0,0.0,0.0,3,4,1,0.0,9,0,6,5,12.359780370124389
292,3,3,4.02535169073515,8.646113971483077,1,0,3,0,4,0,18,2,2,1,5,5,5,1912,2000,1,1,12,13,2,0.0,3,1,2,4,0,3,5,5.351858133476067,6,0.0,6.3473892096560105,6.660575149839686,1,0,0,4,6.842683282238422,6.660575149839686,0.0,7.448333860897476,1,0.0,2,0,6,0.6931471805599453,1,9,6,0,3,6,0.0,1,0,0,3,3,0,0.0,5.220355825078325,0.0,0.0,0.0,0.0,3,4,1,0.0,5,2,8,4,11.819674600139235
293,8,3,4.110873864173311,9.342245442856122,1,1,3,3,4,0,7,2,2,0,0,5,3,1949,2008,1,1,13,14,2,0.0,3,4,1,4,4,3,3,5.680172609017068,6,0.0,6.1675164908883415,6.645090969505644,1,2,1,4,7.046647277848756,6.343880434126331,0.0,7.448333860897476,0,0.0,1,1,3,0.6931471805599453,3,8,3,1,2,1,1949.0,3,1,281,5,5,2,0.0,0.0,0.0,0.0,5.081404364984463,0.0,3,4,1,0.0,0,3,8,4,11.782952602183288
294,9,3,4.394449154672439,9.720765915720834,1,1,0,3,0,0,14,3,2,0,5,7,6,1977,1994,1,1,9,10,1,3.5553480614894135,3,4,1,4,4,3,0,6.679599185844383,6,0.0,0.0,6.679599185844383,1,1,1,4,7.292337176173877,6.679599185844383,0.0,7.724888439323074,1,0.0,2,1,3,0.6931471805599453,2,9,6,1,5,1,1977.0,0,2,539,5,5,2,0.0,5.5254529391317835,0.0,0.0,0.0,0.0,3,4,1,0.0,5,0,8,4,12.367340793126296
295,4,3,4.394449154672439,9.169622538697624,1,1,3,3,4,0,12,2,2,0,2,6,4,1953,1953,3,1,6,6,3,5.476463551931511,3,4,1,4,4,3,2,7.1592919047975645,6,0.0,4.882801922586371,7.256297239690681,1,4,1,4,7.405495663199472,0.0,0.0,7.405495663199472,1,0.0,1,0,3,0.6931471805599453,3,7,6,2,2,1,1953.0,0,2,418,5,5,2,4.709530201312334,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,1,3,8,4,12.025749091398891
296,12,3,3.6375861597263857,8.97941663334301,1,1,0,3,1,0,11,2,2,0,7,6,5,1984,1984,1,1,6,6,2,0.0,3,4,1,4,4,0,2,6.709304340258299,6,0.0,5.220355825078325,6.911747300251674,1,4,1,4,6.911747300251674,0.0,0.0,6.911747300251674,1,0.0,1,0,3,0.6931471805599453,3,6,6,0,3,5,1984.0,3,2,588,5,5,2,4.795790545596741,0.0,0.0,0.0,0.0,0.0,3,0,1,0.0,5,0,8,4,11.867097278690842
297,8,4,4.330733340286331,9.525953709356655,1,1,3,3,4,0,9,2,2,0,0,5,4,1950,1950,1,1,13,14,2,0.0,3,4,1,4,4,3,1,6.042632833682381,6,0.0,6.19644412779452,6.814542897259958,1,4,1,0,6.814542897259958,6.47543271670409,0.0,7.351799869057777,0,0.0,1,1,4,0.6931471805599453,3,6,6,0,3,1,1950.0,3,1,282,5,5,2,5.66988092298052,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,8,1,8,4,11.931635799828413
298,9,1,4.204692619390966,8.909235279192261,1,2,0,3,4,0,21,2,2,0,5,7,4,1997,1998,3,1,12,13,1,7.3783837129967145,2,4,2,2,4,3,1,6.476972362889683,6,0.0,5.7899601708972535,6.883462586413092,1,0,1,4,6.883462586413092,6.883462586413092,0.0,7.576097340623111,0,0.0,2,1,3,0.6931471805599453,2,7,6,1,5,5,1997.0,2,2,576,5,5,2,0.0,2.3978952727983707,0.0,0.0,5.293304824724492,0.0,3,4,1,0.0,8,1,8,4,12.384218830913648
299,9,3,4.51085950651685,9.367429587218957,1,1,3,3,4,0,14,2,2,0,5,6,5,1968,1968,4,1,6,1,1,5.902633333401366,2,4,1,4,4,3,0,5.953243334287785,5,5.170483995038151,4.969813299576001,6.555356891810665,1,2,1,4,6.948897222313312,6.555356891810665,0.0,7.463936604468925,0,0.6931471805599453,1,2,3,0.6931471805599453,3,7,6,1,2,1,1968.0,3,2,539,5,5,2,5.41610040220442,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,8,1,8,4,12.072541252905651
300,4,3,4.394449154672439,9.546884034617925,1,1,3,3,4,0,6,2,2,0,2,6,7,1950,2004,1,1,6,6,2,0.0,3,2,1,4,4,3,6,0.0,6,0.0,6.996681488176539,6.996681488176539,1,0,1,4,7.050122520269059,0.0,0.0,7.050122520269059,0,0.6931471805599453,1,0,3,0.6931471805599453,2,6,6,1,2,1,1950.0,3,1,300,5,5,2,0.0,3.6109179126442243,0.0,0.0,0.0,0.0,3,0,1,0.0,10,3,8,3,11.973509872299472
301,3,3,4.51085950651685,9.664659134301736,1,1,3,3,0,0,6,2,2,1,2,5,4,1953,1953,3,1,8,8,1,4.04305126783455,3,4,1,4,4,2,1,6.7357800142423265,6,0.0,5.783825182329737,7.061334366910438,1,4,1,4,7.198183577101943,0.0,0.0,7.198183577101943,1,0.0,1,0,2,0.6931471805599453,3,5,6,2,2,1,1953.0,3,1,375,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,8,0,8,4,11.964001084330445
302,9,3,4.204692619390966,9.694431800539537,1,1,2,3,4,0,5,2,2,0,5,8,4,1998,1999,1,1,12,13,2,0.0,2,4,2,2,4,3,2,5.641907070938114,6,0.0,6.617402977974478,6.9363427358340495,1,0,1,4,7.099201743553092,7.1252830915107115,0.0,7.8050670442584895,0,0.0,2,1,4,0.6931471805599453,2,9,6,1,5,3,1998.0,0,2,683,5,5,2,5.342334251964811,3.9318256327243257,0.0,0.0,0.0,0.0,3,4,1,0.0,7,1,8,4,12.495003937382387
303,4,3,4.77912349311153,9.525516008736886,1,1,0,3,0,0,5,2,2,0,2,7,4,2001,2002,1,1,12,13,1,5.017279836814924,2,4,2,2,4,3,6,0.0,6,0.0,7.340835554123275,7.340835554123275,1,0,1,4,7.340835554123275,0.0,0.0,7.340835554123275,0,0.0,2,0,3,0.6931471805599453,2,6,6,1,5,1,2001.0,2,3,843,5,5,2,6.150602768446279,4.406719247264253,0.0,0.0,0.0,0.0,3,4,1,0.0,0,0,8,4,12.230765258120545
304,4,3,4.2626798770413155,9.19023970026918,1,1,3,3,0,0,5,2,2,0,2,5,6,1972,1972,1,1,12,13,2,0.0,3,4,2,4,4,3,0,6.796823718274855,6,0.0,0.0,6.796823718274855,1,4,1,4,6.796823718274855,0.0,0.0,6.796823718274855,1,0.0,1,0,3,0.6931471805599453,3,5,6,0,3,1,1975.0,3,2,552,5,5,2,5.54907608489522,0.0,0.0,0.0,0.0,0.0,3,1,1,0.0,9,0,8,0,11.917723684090689
305,11,4,4.477336814478207,9.819399172153842,1,1,3,3,4,0,17,2,2,0,3,7,8,1880,2002,1,1,5,5,2,0.0,3,4,0,4,4,3,6,0.0,6,0.0,7.293697720601438,7.293697720601438,1,0,1,4,7.424165281042028,7.506042178518122,0.0,8.158802490694002,0,0.0,3,0,3,0.6931471805599453,2,10,6,1,0,1,2003.0,3,3,870,5,5,2,5.713732805509369,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2,8,4,12.594730635321957
306,4,3,4.394449154672439,9.248310303227811,1,1,3,3,4,0,5,2,2,0,2,8,4,2004,2005,1,1,5,5,3,5.5093883366279774,2,4,2,2,4,3,2,7.289610521451167,6,0.0,6.285998094508865,7.601402334583733,1,0,1,4,7.601402334583733,0.0,0.0,7.601402334583733,1,0.0,2,0,3,0.6931471805599453,2,8,6,0,3,1,2004.0,0,3,888,5,5,2,5.1298987149230735,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,9,1,8,4,12.631013530138995
307,9,3,4.762173934797756,9.508591395777199,1,1,3,3,4,0,20,1,2,0,5,7,4,1990,1991,1,1,6,10,1,5.5093883366279774,2,4,1,2,4,3,0,6.55250788703459,6,0.0,0.0,6.55250788703459,1,2,1,4,7.023758954738443,7.022868086082641,0.0,7.716015266642587,1,0.0,2,1,4,0.6931471805599453,2,8,6,1,5,1,1990.0,2,3,746,5,5,2,4.852030263919617,3.8066624897703196,5.41610040220442,0.0,0.0,0.0,3,4,1,0.0,8,1,8,4,12.323855681186558
308,8,4,4.110873864173311,8.97727273946428,1,0,0,3,4,0,9,0,2,0,0,6,6,1920,1950,1,1,8,8,2,0.0,3,1,1,4,4,3,6,0.0,6,0.0,5.768320995793772,5.768320995793772,1,4,1,0,6.943122422819428,5.918893854273146,0.0,7.249215057114389,0,0.0,1,0,3,0.6931471805599453,1,6,6,0,3,6,0.0,1,0,0,3,3,0,0.0,4.976733742420574,0.0,0.0,0.0,0.0,3,2,1,0.0,5,2,8,4,11.401993904262946
309,5,3,4.197201947661808,9.42084437974393,1,1,0,3,4,0,7,2,2,0,2,4,4,1940,1950,1,1,12,13,2,0.0,3,4,1,4,4,3,1,5.572154032177765,6,0.0,6.396929655216146,6.759255270663693,1,0,1,4,6.759255270663693,0.0,0.0,6.759255270663693,0,0.0,1,0,1,0.6931471805599453,3,4,6,0,3,5,1961.0,3,2,539,5,5,2,5.0689042022202315,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,5,3,8,4,11.320553572322773
310,4,3,4.51085950651685,9.42375676753181,1,1,0,3,4,0,16,2,2,0,2,9,4,2003,2004,1,1,12,13,2,0.0,2,4,2,0,4,1,2,7.150701457592526,6,0.0,6.434546518787453,7.5480289699350145,1,0,1,4,7.573017256052546,0.0,0.0,7.573017256052546,1,0.0,2,0,3,0.6931471805599453,0,8,6,3,0,1,2003.0,0,3,708,5,5,2,5.342334251964811,5.170483995038151,0.0,0.0,0.0,0.0,3,4,1,0.0,2,0,8,4,12.793859310432293
311,9,3,4.189654742026425,8.94715577112479,1,1,0,3,4,0,8,2,2,0,5,6,4,1993,1994,1,1,6,6,1,4.727387818712341,3,4,2,2,4,3,0,6.251903883165888,6,0.0,5.19295685089021,6.548219102762372,1,2,1,4,6.548219102762372,6.690842277418564,0.0,7.31455283232408,0,0.0,2,1,3,0.6931471805599453,2,6,6,1,5,1,1993.0,0,2,420,5,5,2,5.25227342804663,4.1588830833596715,0.0,0.0,0.0,0.0,3,4,1,0.0,7,0,8,4,12.017330520933296
312,4,3,3.9318256327243257,8.987321812850125,1,1,3,3,4,0,12,2,2,0,2,6,5,1948,2002,1,1,12,13,2,0.0,3,2,1,4,4,3,0,6.523562306149512,6,0.0,5.680172609017068,6.880384082186005,1,0,1,4,6.880384082186005,0.0,0.0,6.880384082186005,1,0.0,1,0,2,0.6931471805599453,3,5,6,1,2,5,1948.0,3,1,240,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,7,3,8,4,11.790557201568507
313,3,4,4.189654742026425,8.962007209588313,1,1,3,3,4,0,17,0,2,1,0,5,6,1939,1950,1,1,8,8,2,0.0,3,4,1,2,4,2,5,6.230481447578482,6,0.0,5.659482215759621,6.677083461247136,1,4,1,4,6.677083461247136,5.786897381366708,0.0,7.020190708311925,1,0.0,1,0,3,0.6931471805599453,3,5,6,1,2,5,1939.0,3,2,410,5,5,2,0.0,0.0,0.0,0.0,5.605802066295998,0.0,3,2,1,0.0,7,0,8,4,11.694413341015606
314,4,3,5.017279836814924,12.279536839074337,1,1,2,2,4,2,23,2,2,0,2,7,4,1965,1965,3,1,3,3,2,0.0,3,4,1,2,4,1,0,7.1204443723924875,5,6.710523109452428,4.394449154672439,7.667158255319148,2,4,1,4,7.619233416226805,0.0,0.0,7.619233416226805,2,0.0,2,0,3,0.6931471805599453,3,8,6,2,2,1,1965.0,2,2,513,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,8,3,8,4,12.834681304952548
315,10,4,4.110873864173311,9.169622538697624,1,0,3,3,4,0,17,2,2,0,5,7,6,1925,1990,1,1,13,14,2,0.0,3,4,0,4,1,3,3,2.833213344056216,6,0.0,6.569481420414296,6.591673732008658,1,0,1,4,6.725033642166843,6.697034247666484,0.0,7.403670290012373,0,0.6931471805599453,1,1,3,0.6931471805599453,0,6,6,1,2,5,1925.0,3,2,546,1,5,2,0.0,0.0,5.459585514144159,0.0,0.0,0.0,3,4,1,0.0,10,0,8,4,12.089538829274222
316,9,3,4.276666119016055,8.961366060627451,1,1,0,3,4,0,8,2,2,0,5,7,4,2004,2005,1,1,12,13,2,0.0,2,4,2,2,4,3,2,6.054439346269371,6,0.0,5.676753802268282,6.57507584059962,1,0,1,4,6.57507584059962,6.57507584059962,0.0,7.267525427828172,1,0.0,2,1,3,0.6931471805599453,2,6,6,1,2,1,2004.0,0,2,432,5,5,2,4.61512051684126,3.9512437185814275,0.0,0.0,0.0,0.0,3,4,1,0.0,9,3,8,4,12.146853285870202
317,9,3,4.553876891600541,9.473166068429098,1,1,0,3,0,0,14,2,2,0,5,7,6,1980,1980,1,1,5,5,1,5.631211781821365,2,4,1,2,4,3,2,6.541029999189903,6,0.0,5.0369526024136295,6.740519359606223,1,4,1,4,7.050989447068045,7.0909098220799835,0.0,7.763871287820222,1,0.0,2,1,4,0.6931471805599453,0,10,6,1,5,1,1983.0,2,2,484,5,5,2,5.666426688112432,5.278114659230518,0.0,0.0,0.0,0.0,3,0,1,0.0,10,3,8,4,12.468436909997665
318,9,1,4.330733340286331,9.105090961257085,1,1,3,3,4,0,21,2,2,0,5,8,4,2006,2006,1,1,12,13,2,0.0,2,4,2,2,4,0,6,0.0,6,0.0,6.9930151229329605,6.9930151229329605,1,0,1,4,6.9930151229329605,6.77078942390898,0.0,7.580699752224563,0,0.0,2,1,3,0.6931471805599453,2,8,6,1,2,1,2006.0,2,3,1025,5,5,2,5.342334251964811,3.8501476017100584,0.0,0.0,0.0,0.0,3,4,1,0.0,3,1,8,4,12.506177237980511
319,9,3,4.51085950651685,9.200391041122515,1,1,3,2,4,1,15,2,2,0,5,7,4,1993,1993,1,1,6,6,1,5.54907608489522,2,4,2,2,4,1,2,6.895682697747868,6,0.0,5.8888779583328805,7.206377291472252,1,0,1,4,7.224753405767971,7.150701457592526,0.0,7.881182202227102,1,0.0,2,1,4,0.6931471805599453,2,9,6,1,5,1,1993.0,2,3,656,5,5,2,5.831882477283517,4.110873864173311,4.976733742420574,0.0,0.0,0.0,3,4,1,0.0,6,3,8,4,12.468436909997665
320,12,3,4.394449154672439,9.55506418479516,1,1,3,3,4,0,14,2,2,0,7,7,4,1980,1980,1,1,9,10,1,5.420534999272286,3,4,1,2,4,0,2,6.9440872082295275,6,0.0,5.820082930352362,7.224753405767971,1,4,1,4,7.29505641646263,0.0,0.0,7.29505641646263,1,0.0,2,0,3,0.6931471805599453,3,6,6,2,5,1,1980.0,3,2,588,5,5,2,5.455321115357702,3.8918202981106265,0.0,0.0,0.0,0.0,3,4,1,0.0,8,3,8,4,12.141534124392603
321,9,3,4.718498871295094,9.696463383101802,1,1,3,3,0,0,16,2,2,0,5,9,4,2006,2006,1,1,12,13,3,5.916202062607435,3,4,2,0,1,0,6,0.0,6,0.0,7.1308988302963465,7.1308988302963465,1,0,1,4,7.1308988302963465,7.206377291472252,0.0,7.862112211662748,0,0.0,3,1,4,0.6931471805599453,2,9,6,0,3,1,2006.0,2,3,840,5,5,2,5.484796933490655,5.043425116919247,0.0,0.0,0.0,0.0,3,4,1,0.0,11,0,6,5,12.7444443677961
322,9,3,4.605170185988092,9.400960731584833,1,1,0,3,4,0,16,2,2,0,5,8,4,2004,2004,1,1,12,13,1,5.963579343618446,2,4,2,0,4,0,2,6.878326468291325,6,0.0,5.117993812416755,7.036148493750536,1,0,1,4,7.036148493750536,7.195187320178709,0.0,7.81156848934518,1,0.0,2,1,4,0.6931471805599453,2,10,6,1,2,3,2004.0,0,3,872,5,5,2,5.220355825078325,5.043425116919247,0.0,0.0,0.0,0.0,3,4,1,0.0,8,1,8,4,12.777052192115912
323,9,3,4.465908118654584,9.247732491193245,1,1,0,3,4,0,20,2,2,0,5,7,4,1986,1987,1,1,9,10,1,5.153291594497779,2,4,1,4,4,1,3,3.367295829986474,0,7.29641326877392,0.0,7.315218389752975,1,0,1,4,7.348587530927593,7.071573364211532,0.0,7.912423121473705,1,0.0,2,1,4,0.6931471805599453,2,8,6,1,5,1,1987.0,0,2,576,5,5,2,5.308267697401205,4.574710978503383,0.0,0.0,0.0,0.0,3,2,1,0.0,10,1,8,4,12.614865543731012
324,4,4,3.912023005428146,8.669227347271736,1,1,3,3,4,0,17,2,2,0,2,3,7,1955,2005,1,1,12,13,2,0.0,3,2,1,4,4,3,0,5.54907608489522,6,0.0,6.810142450115136,7.0587581525186645,1,0,1,4,7.059617628291383,0.0,0.0,7.059617628291383,1,0.0,1,0,3,0.6931471805599453,3,6,6,0,3,1,1955.0,3,1,220,1,5,2,4.962844630259907,4.59511985013459,0.0,0.0,0.0,0.0,3,4,1,0.0,9,0,8,4,11.745425111208464
325,12,3,4.574710978503383,9.330431852234003,1,1,3,3,0,0,12,4,2,0,7,7,6,1967,2007,4,6,13,14,1,5.707110264748875,2,2,1,2,4,3,6,0.0,6,0.0,6.566672429803241,6.566672429803241,1,0,1,4,7.549082710812286,6.985641817639208,0.0,7.999342952713282,0,0.0,2,1,5,0.6931471805599453,2,11,6,1,2,3,1961.0,0,2,564,5,5,2,5.484796933490655,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,8,4,8,4,12.396693005138824
326,7,4,3.9318256327243257,8.517393171418904,1,1,3,3,4,0,9,5,2,0,1,5,5,1941,1950,1,1,8,8,2,0.0,3,4,1,4,4,0,1,4.762173934797756,6,0.0,6.405228458030842,6.580639137284949,1,3,0,1,6.6895992691789665,0.0,0.0,6.6895992691789665,0,0.0,1,0,2,0.6931471805599453,3,5,6,0,3,5,1941.0,3,2,360,5,5,2,0.0,0.0,5.501258210544727,0.0,0.0,0.0,3,4,1,0.0,3,1,8,4,11.37366339763672
327,0,3,3.4965075614664802,9.291643823040218,1,1,0,3,1,0,24,2,2,4,2,8,4,1993,1993,1,1,3,3,2,0.0,2,4,2,2,4,1,2,7.3901814282264295,6,0.0,4.61512051684126,7.450079569807499,1,0,1,4,7.450079569807499,0.0,0.0,7.450079569807499,2,0.0,1,1,1,0.6931471805599453,2,6,6,2,2,1,1993.0,0,2,473,5,5,2,4.812184355372417,3.4339872044851463,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2,2,4,12.688498794774466
328,4,3,4.394449154672439,9.358846580275406,1,1,3,3,4,0,12,2,2,0,2,6,4,1960,1960,3,1,13,14,1,5.170483995038151,3,4,1,4,4,3,5,6.338594078203183,6,0.0,6.70808408385307,7.232733136177615,1,4,1,4,7.232733136177615,0.0,0.0,7.232733136177615,0,0.0,1,1,3,0.6931471805599453,3,7,6,0,3,1,1960.0,2,1,292,5,5,2,0.0,3.828641396489095,0.0,0.0,0.0,0.0,3,4,1,0.0,6,0,8,4,11.886211674714158
